Canopy_height,Distance_to_path,DTM,Groundwater,Infrared,NDVI,pH,Precipitation,Soil_organic_matter,Temp_max,Temp_mean,Temp_min,Soilcode,Landcover,Location,Plotcode,filename,Quadrant_code,alpha_diversity
24,9.130169868,14.82400227,250,139,0.367877871,3.40335989,892.8399658,4.236810684,14.4635458,10.37996769,6.144460678,gY30,naaldbos,NPUH,131,Austerlitz species richness.xlsx,2,4
24,9.130169868,14.82400227,250,139,0.367877871,3.40335989,892.8399658,4.236810684,14.4635458,10.37996769,6.144460678,gY30,naaldbos,NPUH,131,Austerlitz species richness.xlsx,3,4
24,9.130169868,14.82400227,250,139,0.367877871,3.40335989,892.8399658,4.236810684,14.4635458,10.37996769,6.144460678,gY30,naaldbos,NPUH,131,Austerlitz species richness.xlsx,4,5
7,1.399999976,15.06280041,247,131,0.447265625,3.138479948,894.5500488,5.637035847,14.4635458,10.37996769,6.144460678,gY30,gemengd bos,NPUH,132,Austerlitz species richness.xlsx,1,3
7,1.399999976,15.06280041,247,131,0.447265625,3.138479948,894.5500488,5.637035847,14.4635458,10.37996769,6.144460678,gY30,gemengd bos,NPUH,132,Austerlitz species richness.xlsx,2,2
7,1.399999976,15.06280041,247,131,0.447265625,3.138479948,894.5500488,5.637035847,14.4635458,10.37996769,6.144460678,gY30,gemengd bos,NPUH,132,Austerlitz species richness.xlsx,3,5
7,1.399999976,15.06280041,247,131,0.447265625,3.138479948,894.5500488,5.637035847,14.4635458,10.37996769,6.144460678,gY30,gemengd bos,NPUH,132,Austerlitz species richness.xlsx,4,3
13,11.89285469,14.1782999,247,137,0.360017598,3.304460049,894.5500488,3.627707481,14.4635458,10.37996769,6.144460678,gHd30,naaldbos,NPUH,123,Austerlitz species richness.xlsx,1,3
13,11.89285469,14.1782999,247,137,0.360017598,3.304460049,894.5500488,3.627707481,14.4635458,10.37996769,6.144460678,gHd30,naaldbos,NPUH,123,Austerlitz species richness.xlsx,2,5
13,11.89285469,14.1782999,247,137,0.360017598,3.304460049,894.5500488,3.627707481,14.4635458,10.37996769,6.144460678,gHd30,naaldbos,NPUH,123,Austerlitz species richness.xlsx,3,4
13,11.89285469,14.1782999,247,137,0.360017598,3.304460049,894.5500488,3.627707481,14.4635458,10.37996769,6.144460678,gHd30,naaldbos,NPUH,123,Austerlitz species richness.xlsx,4,4
18,1.077032924,16.4885006,251,158,0.471333951,3.311419964,894.5500488,4.450288296,14.46292019,10.37441254,6.135416985,Zd21,naaldbos,NPUH,233,Austerlitz species richness.xlsx,1,3
18,1.077032924,16.4885006,251,158,0.471333951,3.311419964,894.5500488,4.450288296,14.46292019,10.37441254,6.135416985,Zd21,naaldbos,NPUH,233,Austerlitz species richness.xlsx,2,3
18,1.077032924,16.4885006,251,158,0.471333951,3.311419964,894.5500488,4.450288296,14.46292019,10.37441254,6.135416985,Zd21,naaldbos,NPUH,233,Austerlitz species richness.xlsx,3,5
18,1.077032924,16.4885006,251,158,0.471333951,3.311419964,894.5500488,4.450288296,14.46292019,10.37441254,6.135416985,Zd21,naaldbos,NPUH,233,Austerlitz species richness.xlsx,4,2
13,48.17052841,16.30550003,252,183,0.516851962,3.250180006,894.5500488,4.899951935,14.46292019,10.37441254,6.135416985,gHd30,gemengd bos,NPUH,231,Austerlitz species richness.xlsx,1,2
13,48.17052841,16.30550003,252,183,0.516851962,3.250180006,894.5500488,4.899951935,14.46292019,10.37441254,6.135416985,gHd30,gemengd bos,NPUH,231,Austerlitz species richness.xlsx,2,2
13,48.17052841,16.30550003,252,183,0.516851962,3.250180006,894.5500488,4.899951935,14.46292019,10.37441254,6.135416985,gHd30,gemengd bos,NPUH,231,Austerlitz species richness.xlsx,3,2
13,48.17052841,16.30550003,252,183,0.516851962,3.250180006,894.5500488,4.899951935,14.46292019,10.37441254,6.135416985,gHd30,gemengd bos,NPUH,231,Austerlitz species richness.xlsx,4,1
11,35.80502701,16.78179932,250,124,0.367888749,3.218206644,894.5500488,5.153153896,14.4635458,10.37996769,6.144460678,gHd30,gemengd bos,NPUH,213,Austerlitz species richness.xlsx,1,4
11,35.80502701,16.78179932,250,124,0.367888749,3.218206644,894.5500488,5.153153896,14.4635458,10.37996769,6.144460678,gHd30,gemengd bos,NPUH,213,Austerlitz species richness.xlsx,2,4
11,35.80502701,16.78179932,250,124,0.367888749,3.218206644,894.5500488,5.153153896,14.4635458,10.37996769,6.144460678,gHd30,gemengd bos,NPUH,213,Austerlitz species richness.xlsx,3,4
11,35.80502701,16.78179932,250,124,0.367888749,3.218206644,894.5500488,5.153153896,14.4635458,10.37996769,6.144460678,gHd30,gemengd bos,NPUH,213,Austerlitz species richness.xlsx,4,4
11,7.93977356,15.35070038,251,136,0.37003842,3.21081996,894.5500488,5.625020027,14.4635458,10.37996769,6.144460678,gHd30,erf,NPUH,211,Austerlitz species richness.xlsx,1,7
11,7.93977356,15.35070038,251,136,0.37003842,3.21081996,894.5500488,5.625020027,14.4635458,10.37996769,6.144460678,gHd30,erf,NPUH,211,Austerlitz species richness.xlsx,2,4
11,7.93977356,15.35070038,251,136,0.37003842,3.21081996,894.5500488,5.625020027,14.4635458,10.37996769,6.144460678,gHd30,erf,NPUH,211,Austerlitz species richness.xlsx,3,5
11,7.93977356,15.35070038,251,136,0.37003842,3.21081996,894.5500488,5.625020027,14.4635458,10.37996769,6.144460678,gHd30,erf,NPUH,211,Austerlitz species richness.xlsx,4,2
18,32.62207794,18.11490059,251,100,0.366358429,3.528879881,894.5500488,2.935198307,14.46292019,10.37441254,6.135416985,Zd21,naaldbos,NPUH,232,Austerlitz species richness.xlsx,1,4
18,32.62207794,18.11490059,251,100,0.366358429,3.528879881,894.5500488,2.935198307,14.46292019,10.37441254,6.135416985,Zd21,naaldbos,NPUH,232,Austerlitz species richness.xlsx,2,4
18,32.62207794,18.11490059,251,100,0.366358429,3.528879881,894.5500488,2.935198307,14.46292019,10.37441254,6.135416985,Zd21,naaldbos,NPUH,232,Austerlitz species richness.xlsx,3,4
18,32.62207794,18.11490059,251,100,0.366358429,3.528879881,894.5500488,2.935198307,14.46292019,10.37441254,6.135416985,Zd21,naaldbos,NPUH,232,Austerlitz species richness.xlsx,4,4
12,50.86649323,17.30310059,253,115,0.363903314,3.387099981,894.5500488,3.807896137,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,223,Austerlitz species richness.xlsx,1,3
12,50.86649323,17.30310059,253,115,0.363903314,3.387099981,894.5500488,3.807896137,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,223,Austerlitz species richness.xlsx,2,2
12,50.86649323,17.30310059,253,115,0.363903314,3.387099981,894.5500488,3.807896137,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,223,Austerlitz species richness.xlsx,3,3
12,50.86649323,17.30310059,253,115,0.363903314,3.387099981,894.5500488,3.807896137,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,223,Austerlitz species richness.xlsx,4,2
23,23.28003311,17.50469971,254,100,0.36349988,3.449047565,894.5500488,4.318066597,14.4580307,10.37406349,6.140170574,gHd30,naaldbos,NPUH,222,Austerlitz species richness.xlsx,1,6
23,23.28003311,17.50469971,254,100,0.36349988,3.449047565,894.5500488,4.318066597,14.4580307,10.37406349,6.140170574,gHd30,naaldbos,NPUH,222,Austerlitz species richness.xlsx,2,5
23,23.28003311,17.50469971,254,100,0.36349988,3.449047565,894.5500488,4.318066597,14.4580307,10.37406349,6.140170574,gHd30,naaldbos,NPUH,222,Austerlitz species richness.xlsx,3,5
23,23.28003311,17.50469971,254,100,0.36349988,3.449047565,894.5500488,4.318066597,14.4580307,10.37406349,6.140170574,gHd30,naaldbos,NPUH,222,Austerlitz species richness.xlsx,4,5
11,4.604345798,16.38800049,251,179,0.493912727,3.397816658,894.5500488,5.479212761,14.4635458,10.37996769,6.144460678,gHd30,gemengd bos,NPUH,212,Austerlitz species richness.xlsx,1,1
11,4.604345798,16.38800049,251,179,0.493912727,3.397816658,894.5500488,5.479212761,14.4635458,10.37996769,6.144460678,gHd30,gemengd bos,NPUH,212,Austerlitz species richness.xlsx,2,2
11,4.604345798,16.38800049,251,179,0.493912727,3.397816658,894.5500488,5.479212761,14.4635458,10.37996769,6.144460678,gHd30,gemengd bos,NPUH,212,Austerlitz species richness.xlsx,3,2
11,4.604345798,16.38800049,251,179,0.493912727,3.397816658,894.5500488,5.479212761,14.4635458,10.37996769,6.144460678,gHd30,gemengd bos,NPUH,212,Austerlitz species richness.xlsx,4,1
21,19.68146324,16.83499908,253,139,0.377572447,3.174659967,894.5500488,7.956132889,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,221,Austerlitz species richness.xlsx,1,4
21,19.68146324,16.83499908,253,139,0.377572447,3.174659967,894.5500488,7.956132889,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,221,Austerlitz species richness.xlsx,2,5
21,19.68146324,16.83499908,253,139,0.377572447,3.174659967,894.5500488,7.956132889,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,221,Austerlitz species richness.xlsx,3,6
21,19.68146324,16.83499908,253,139,0.377572447,3.174659967,894.5500488,7.956132889,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,221,Austerlitz species richness.xlsx,4,5
13,19.23538399,16.14089966,252,149,0.37872535,3.297647476,892.7244873,4.30070591,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3331,Austerlitz species richness.xlsx,1,4
13,19.23538399,16.14089966,252,149,0.37872535,3.297647476,892.7244873,4.30070591,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3331,Austerlitz species richness.xlsx,2,4
13,19.23538399,16.14089966,252,149,0.37872535,3.297647476,892.7244873,4.30070591,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3331,Austerlitz species richness.xlsx,3,4
13,19.23538399,16.14089966,252,149,0.37872535,3.297647476,892.7244873,4.30070591,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3331,Austerlitz species richness.xlsx,4,5
10,36.65896988,15.95240021,253,120,0.381181628,3.267847538,892.7244873,4.482335567,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3313,Austerlitz species richness.xlsx,1,3
10,36.65896988,15.95240021,253,120,0.381181628,3.267847538,892.7244873,4.482335567,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3313,Austerlitz species richness.xlsx,2,4
10,36.65896988,15.95240021,253,120,0.381181628,3.267847538,892.7244873,4.482335567,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3313,Austerlitz species richness.xlsx,3,3
10,36.65896988,15.95240021,253,120,0.381181628,3.267847538,892.7244873,4.482335567,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3313,Austerlitz species richness.xlsx,4,4
14,11.09233952,16.41500092,252,135,0.373425961,3.381259918,892.7244873,3.790496349,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3332,Austerlitz species richness.xlsx,1,4
14,11.09233952,16.41500092,252,135,0.373425961,3.381259918,892.7244873,3.790496349,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3332,Austerlitz species richness.xlsx,2,2
14,11.09233952,16.41500092,252,135,0.373425961,3.381259918,892.7244873,3.790496349,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3332,Austerlitz species richness.xlsx,3,4
14,11.09233952,16.41500092,252,135,0.373425961,3.381259918,892.7244873,3.790496349,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3332,Austerlitz species richness.xlsx,4,3
12,23.90815735,16.50569916,252,120,0.368685812,3.256459951,892.7244873,3.768351793,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3323,Austerlitz species richness.xlsx,1,3
12,23.90815735,16.50569916,252,120,0.368685812,3.256459951,892.7244873,3.768351793,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3323,Austerlitz species richness.xlsx,2,2
12,23.90815735,16.50569916,252,120,0.368685812,3.256459951,892.7244873,3.768351793,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3323,Austerlitz species richness.xlsx,3,3
12,23.90815735,16.50569916,252,120,0.368685812,3.256459951,892.7244873,3.768351793,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3323,Austerlitz species richness.xlsx,4,2
10,27.07692909,16.00629997,253,137,0.374052614,3.259079933,892.7244873,4.949170113,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3312,Austerlitz species richness.xlsx,1,3
10,27.07692909,16.00629997,253,137,0.374052614,3.259079933,892.7244873,4.949170113,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3312,Austerlitz species richness.xlsx,2,2
10,27.07692909,16.00629997,253,137,0.374052614,3.259079933,892.7244873,4.949170113,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3312,Austerlitz species richness.xlsx,3,4
10,27.07692909,16.00629997,253,137,0.374052614,3.259079933,892.7244873,4.949170113,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3312,Austerlitz species richness.xlsx,4,4
12,2.5999999049999998,16.14839935,252,147,0.348309696,3.293319941,892.7244873,4.387835979,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3321,Austerlitz species richness.xlsx,1,3
12,2.5999999049999998,16.14839935,252,147,0.348309696,3.293319941,892.7244873,4.387835979,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3321,Austerlitz species richness.xlsx,2,2
12,2.5999999049999998,16.14839935,252,147,0.348309696,3.293319941,892.7244873,4.387835979,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3321,Austerlitz species richness.xlsx,3,1
12,2.5999999049999998,16.14839935,252,147,0.348309696,3.293319941,892.7244873,4.387835979,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,3321,Austerlitz species richness.xlsx,4,2
11,9.264987946,16.56809998,252,139,0.346075088,3.404059887,892.7244873,3.886332035,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33331,Austerlitz species richness.xlsx,1,5
11,9.264987946,16.56809998,252,139,0.346075088,3.404059887,892.7244873,3.886332035,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33331,Austerlitz species richness.xlsx,2,2
11,9.264987946,16.56809998,252,139,0.346075088,3.404059887,892.7244873,3.886332035,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33331,Austerlitz species richness.xlsx,3,4
11,9.264987946,16.56809998,252,139,0.346075088,3.404059887,892.7244873,3.886332035,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33331,Austerlitz species richness.xlsx,4,3
10,0,16.47229958,252,161,0.32434535,3.424860001,892.7244873,6.02870512,14.46292019,10.37441254,6.135416985,gHd30,onverhard,NPUH,33332,Austerlitz species richness.xlsx,5,0
10,0,16.47229958,252,161,0.32434535,3.424860001,892.7244873,6.02870512,14.46292019,10.37441254,6.135416985,gHd30,onverhard,NPUH,33332,Austerlitz species richness.xlsx,6,0
10,0,16.47229958,252,161,0.32434535,3.424860001,892.7244873,6.02870512,14.46292019,10.37441254,6.135416985,gHd30,onverhard,NPUH,33332,Austerlitz species richness.xlsx,7,0
10,0,16.47229958,252,161,0.32434535,3.424860001,892.7244873,6.02870512,14.46292019,10.37441254,6.135416985,gHd30,onverhard,NPUH,33332,Austerlitz species richness.xlsx,8,0
13,13.92695141,16.39170074,252,146,0.345284879,3.404059887,892.7244873,3.886332035,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33313,Austerlitz species richness.xlsx,1,6
13,13.92695141,16.39170074,252,146,0.345284879,3.404059887,892.7244873,3.886332035,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33313,Austerlitz species richness.xlsx,2,5
13,13.92695141,16.39170074,252,146,0.345284879,3.404059887,892.7244873,3.886332035,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33313,Austerlitz species richness.xlsx,3,6
13,13.92695141,16.39170074,252,146,0.345284879,3.404059887,892.7244873,3.886332035,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33313,Austerlitz species richness.xlsx,4,3
9,5.385164738,16.55859947,252,145,0.359963894,3.381259918,892.7244873,3.790496349,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33323,Austerlitz species richness.xlsx,1,3
9,5.385164738,16.55859947,252,145,0.359963894,3.381259918,892.7244873,3.790496349,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33323,Austerlitz species richness.xlsx,2,2
9,5.385164738,16.55859947,252,145,0.359963894,3.381259918,892.7244873,3.790496349,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33323,Austerlitz species richness.xlsx,3,3
9,5.385164738,16.55859947,252,145,0.359963894,3.381259918,892.7244873,3.790496349,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33323,Austerlitz species richness.xlsx,4,3
11,8.049844742,16.41559982,252,158,0.38458243,3.30964756,892.7244873,4.098305702,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33312,Austerlitz species richness.xlsx,1,5
11,8.049844742,16.41559982,252,158,0.38458243,3.30964756,892.7244873,4.098305702,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33312,Austerlitz species richness.xlsx,2,2
11,8.049844742,16.41559982,252,158,0.38458243,3.30964756,892.7244873,4.098305702,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33312,Austerlitz species richness.xlsx,3,3
11,8.049844742,16.41559982,252,158,0.38458243,3.30964756,892.7244873,4.098305702,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33312,Austerlitz species richness.xlsx,4,6
12,0.200000003,16.35849953,252,110,0.31535697,3.30964756,892.7244873,4.098305702,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33321,Austerlitz species richness.xlsx,1,1
12,0.200000003,16.35849953,252,110,0.31535697,3.30964756,892.7244873,4.098305702,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33321,Austerlitz species richness.xlsx,2,1
12,0.200000003,16.35849953,252,110,0.31535697,3.30964756,892.7244873,4.098305702,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33321,Austerlitz species richness.xlsx,3,1
12,0.200000003,16.35849953,252,110,0.31535697,3.30964756,892.7244873,4.098305702,14.46292019,10.37441254,6.135416985,gHd30,naaldbos,NPUH,33321,Austerlitz species richness.xlsx,4,2
0,8.163331985,0.708700001,74,146,0.294104695,7.194839954,855.2722778,3.831624746,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,333,Rusthoeve species richness.xlsx,1,5
0,8.163331985,0.708700001,74,146,0.294104695,7.194839954,855.2722778,3.831624746,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,333,Rusthoeve species richness.xlsx,2,4
0,8.163331985,0.708700001,74,146,0.294104695,7.194839954,855.2722778,3.831624746,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,333,Rusthoeve species richness.xlsx,3,4
0,8.163331985,0.708700001,74,146,0.294104695,7.194839954,855.2722778,3.831624746,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,333,Rusthoeve species richness.xlsx,4,1
0,12.19180107,0.853699982,74,158,0.257983565,7.188129902,855.2722778,4.580574512,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,33331,Rusthoeve species richness.xlsx,1,2
0,12.19180107,0.853699982,74,158,0.257983565,7.188129902,855.2722778,4.580574512,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,33331,Rusthoeve species richness.xlsx,2,3
0,12.19180107,0.853699982,74,158,0.257983565,7.188129902,855.2722778,4.580574512,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,33331,Rusthoeve species richness.xlsx,3,2
0,12.19180107,0.853699982,74,158,0.257983565,7.188129902,855.2722778,4.580574512,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,33331,Rusthoeve species richness.xlsx,4,2
0,15.64864159,0.896300018,74,163,0.276080817,7.128293514,855.2722778,4.524036884,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,33313,Rusthoeve species richness.xlsx,2,1
0,19.26655197,0.925599992,74,165,0.298167646,7.128293514,855.2722778,4.524036884,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,3331,Rusthoeve species richness.xlsx,1,2
0,19.26655197,0.925599992,74,165,0.298167646,7.128293514,855.2722778,4.524036884,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,3331,Rusthoeve species richness.xlsx,2,1
0,42.12789917,1.122300029,74,125,0.194698304,7.154803276,855.3300171,4.717228413,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,213,Rusthoeve species richness.xlsx,1,4
0,42.12789917,1.122300029,74,125,0.194698304,7.154803276,855.3300171,4.717228413,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,213,Rusthoeve species richness.xlsx,2,4
0,42.12789917,1.122300029,74,125,0.194698304,7.154803276,855.3300171,4.717228413,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,213,Rusthoeve species richness.xlsx,3,3
0,42.12789917,1.122300029,74,125,0.194698304,7.154803276,855.3300171,4.717228413,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,213,Rusthoeve species richness.xlsx,4,3
0,72.2166214,0.832400024,74,159,0.266949445,7.21099329,855.2722778,5.10909605,14.26248837,10.92186642,7.339323044,Mn25A,bouwland,Rh,313,Rusthoeve species richness.xlsx,2,2
0,72.2166214,0.832400024,74,159,0.266949445,7.21099329,855.2722778,5.10909605,14.26248837,10.92186642,7.339323044,Mn25A,bouwland,Rh,313,Rusthoeve species richness.xlsx,3,1
0,72.2166214,0.832400024,74,159,0.266949445,7.21099329,855.2722778,5.10909605,14.26248837,10.92186642,7.339323044,Mn25A,bouwland,Rh,313,Rusthoeve species richness.xlsx,4,2
0,103.7111359,0.793799996,74,173,0.301459312,7.210346699,855.2722778,4.944555759,14.26248837,10.92186642,7.339323044,Mn25A,bouwland,Rh,311,Rusthoeve species richness.xlsx,1,2
0,103.7111359,0.793799996,74,173,0.301459312,7.210346699,855.2722778,4.944555759,14.26248837,10.92186642,7.339323044,Mn25A,bouwland,Rh,311,Rusthoeve species richness.xlsx,2,2
0,103.7111359,0.793799996,74,173,0.301459312,7.210346699,855.2722778,4.944555759,14.26248837,10.92186642,7.339323044,Mn25A,bouwland,Rh,311,Rusthoeve species richness.xlsx,3,2
0,103.7111359,0.793799996,74,173,0.301459312,7.210346699,855.2722778,4.944555759,14.26248837,10.92186642,7.339323044,Mn25A,bouwland,Rh,311,Rusthoeve species richness.xlsx,4,2
0,170.1354675,0.754599988,74,158,0.292510897,7.205513477,855.2722778,4.138826847,14.26248837,10.92186642,7.339323044,Mn25A,bouwland,Rh,312,Rusthoeve species richness.xlsx,1,1
0,170.1354675,0.754599988,74,158,0.292510897,7.205513477,855.2722778,4.138826847,14.26248837,10.92186642,7.339323044,Mn25A,bouwland,Rh,312,Rusthoeve species richness.xlsx,2,1
0,170.1354675,0.754599988,74,158,0.292510897,7.205513477,855.2722778,4.138826847,14.26248837,10.92186642,7.339323044,Mn25A,bouwland,Rh,312,Rusthoeve species richness.xlsx,3,1
0,170.1354675,0.754599988,74,158,0.292510897,7.205513477,855.2722778,4.138826847,14.26248837,10.92186642,7.339323044,Mn25A,bouwland,Rh,312,Rusthoeve species richness.xlsx,4,1
0,162.4502411,1.102200031,74,163,0.371933728,7.191820145,855.2722778,4.378413677,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,321,Rusthoeve species richness.xlsx,1,1
0,162.4502411,1.102200031,74,163,0.371933728,7.191820145,855.2722778,4.378413677,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,321,Rusthoeve species richness.xlsx,2,1
0,162.4502411,1.102200031,74,163,0.371933728,7.191820145,855.2722778,4.378413677,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,321,Rusthoeve species richness.xlsx,3,1
0,162.4502411,1.102200031,74,163,0.371933728,7.191820145,855.2722778,4.378413677,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,321,Rusthoeve species richness.xlsx,4,1
0,90.8915863,1.131199956,74,149,0.406505525,7.201753139,855.2722778,5.016953945,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,322,Rusthoeve species richness.xlsx,1,2
0,90.8915863,1.131199956,74,149,0.406505525,7.201753139,855.2722778,5.016953945,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,322,Rusthoeve species richness.xlsx,2,2
0,90.8915863,1.131199956,74,149,0.406505525,7.201753139,855.2722778,5.016953945,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,322,Rusthoeve species richness.xlsx,3,3
0,90.8915863,1.131199956,74,149,0.406505525,7.201753139,855.2722778,5.016953945,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,322,Rusthoeve species richness.xlsx,4,3
0,66.20694733,0.9903,74,152,0.262768745,7.129513264,855.2722778,4.327246666,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,323,Rusthoeve species richness.xlsx,1,1
0,66.20694733,0.9903,74,152,0.262768745,7.129513264,855.2722778,4.327246666,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,323,Rusthoeve species richness.xlsx,2,1
0,66.20694733,0.9903,74,152,0.262768745,7.129513264,855.2722778,4.327246666,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,323,Rusthoeve species richness.xlsx,3,1
0,66.20694733,0.9903,74,152,0.262768745,7.129513264,855.2722778,4.327246666,14.26098061,10.92108727,7.346632481,Mn25A,bouwland,Rh,323,Rusthoeve species richness.xlsx,4,1
3,10.19803905,1.232300043,74,165,0.304669738,7.214643478,855.3300171,3.977842331,14.26098061,10.92108727,7.346632481,Mn25A,erf,Rh,211,Rusthoeve species richness.xlsx,1,10
3,10.19803905,1.232300043,74,165,0.304669738,7.214643478,855.3300171,3.977842331,14.26098061,10.92108727,7.346632481,Mn25A,erf,Rh,211,Rusthoeve species richness.xlsx,2,10
3,10.19803905,1.232300043,74,165,0.304669738,7.214643478,855.3300171,3.977842331,14.26098061,10.92108727,7.346632481,Mn25A,erf,Rh,211,Rusthoeve species richness.xlsx,3,8
3,10.19803905,1.232300043,74,165,0.304669738,7.214643478,855.3300171,3.977842331,14.26098061,10.92108727,7.346632481,Mn25A,erf,Rh,211,Rusthoeve species richness.xlsx,4,7
0,22.22521019,0.793900013,74,147,0.231679395,7.148029804,855.2722778,4.787895203,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,33323,Rusthoeve species richness.xlsx,1,3
0,22.22521019,0.793900013,74,147,0.231679395,7.148029804,855.2722778,4.787895203,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,33323,Rusthoeve species richness.xlsx,2,4
0,22.22521019,0.793900013,74,147,0.231679395,7.148029804,855.2722778,4.787895203,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,33323,Rusthoeve species richness.xlsx,3,4
0,22.22521019,0.793900013,74,147,0.231679395,7.148029804,855.2722778,4.787895203,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,33323,Rusthoeve species richness.xlsx,4,6
0,16.82973671,0.82160002,74,147,0.259334296,7.194839954,855.2722778,3.831624746,14.27436638,10.91409779,7.320662022,Mn25A,bouwland,Rh,33332,Rusthoeve species richness.xlsx,1,6
